,external_image_id,category,price
13951,23677645583,Платья,600.0
13952,23689639430,Другое,4800.0
13953,23747342536,"МФУ, копиры и сканеры",3000.0
13954,23752509049,Инсталляции,44990.0
13955,23759201475,Приборы и аксессуары,2000.0
13956,23694822656,Неодимовые магниты,1590.0
13957,23793586151,Неодимовые магниты,1000.0
13958,23793993796,Электрика,38960.0
13959,23794796699,Для детей,200.0
13960,23802128133,Комбинезоны,3000.0
13961,23825750516,Ювелирные изделия,60665.0
13962,23845532874,Ботинки и полуботинки,3900.0
13963,23906062381,Мебель для ванной,19700.0
13964,23972919259,Купальники,1000.0
13965,23973361746,Системные блоки,110000.0
13966,23975972023,"Топливные брикеты, уголь",8600.0
13967,23998744024,Жилеты,150.0
13968,24008421316,Лопаты,14000.0
13969,24040367570,Подставки и полки,3500.0
13970,24041507122,Запчасти и аксессуары,300.0
13971,24048860146,Кабели и адаптеры,400.0
13972,24092380659,"Стеллажи, стойки, этажерки и полки",1400.0
13973,24288618524,Столешницы под раковину,7900.0
13974,24108531397,Пылесосы строительные,32990.0
13975,24284606782,Дублёнки и шубы,400.0
13976,24308491933,Изоляция,95.0
13977,24312581129,Изоляция,1850.0
13978,24283070151,Другое,22130.0
13979,24347235760,Свитеры,100.0
13980,24379044657,Шармы,800.0
13981,24475052680,Постельное бельё,210.0
13982,24508948256,Кабели и адаптеры,500.0
13983,24519228610,Кольца и перстни,2200.0
13984,24525901905,"Пояса, ремни, сумки",3500.0
13985,24533832729,Пальто,950.0
13986,24536368900,Ботинки и туфли,0.0
13987,24629572996,Столы,2050.0
13988,24650513897,Грызуны,8000.0
13989,26885870085,Дорожные,6500.0
13990,24695230708,Косметика,1900.0
13991,24709220292,Постельные принадлежности,300.0
13992,24709903292,"Баннеры, брезент и тенты",430.0
13993,24717804018,Для детей,11000.0
13994,24757046766,"Стеллажи, стойки, этажерки и полки",850.0
13995,24765900551,Комбинезоны,650.0
13996,24772883704,Автомобильные кресла,999.0
13997,24786826346,Марки,200.0
13998,24859339868,Шлифовальные машины,7167.0
13999,24884617332,Водоснабжение и канализация,2000.0
14000,24742699200,Огнетушители,2340.0
14001,25182422425,Постельное бельё,1250.0
14002,24998038110,Запчасти и аксессуары,499.0
14003,25003932789,Потолочное и настенное,2000.0
14004,25004104403,Платья,600.0
14005,25029198523,"Лейки, душевые панели, стойки и гарнитуры",32800.0
14006,25102481375,Инсталляции,36351.0
14007,25131411075,Кровати,11240.0
14008,24780450423,"Угги, валенки, дутики",10490.0
14009,25161082671,Неодимовые магниты,3000.0
14010,25178051914,Домкраты,35056.0
14011,25269136559,Рулетки,2000.0
14012,25272588181,Водоснабжение и канализация,2950.0
14013,25080327891,Тумбы под телевизор,7790.0
14014,25368533517,Такелаж,7000.0
14015,25367989930,Сапоги и полусапоги,500.0
14016,25412558522,Ботинки и полуботинки,3500.0
14017,25416845283,Для животных,-1.0
14018,25417887259,Изоляция,-1.0
14019,25425651475,Грызуны,2000.0
14020,25434716066,Повседневные,1300.0
14021,25450476547,Грызуны,0.0
14022,25617319354,Постельное бельё,9590.0
14023,25454900323,Запчасти,497.0
14024,25477152505,Амфибии,4000.0
14025,25436670594,Тумбы под телевизор,31500.0
14026,25486943563,Другое,3500.0
14027,25504337262,Пластиковые карточки,1390.0
14028,25506437064,Пластиковые карточки,30.0
14029,25511206941,Настольные игры,210.0
14030,25511570274,Товары для купания,0.0
14031,25603292789,Браслеты,3500.0
14032,25609316474,Утеплённые комбинезоны,210.0
14033,25609830133,Жёсткие диски,700.0
14034,25147260047,Кровля и водосток,510.0
14035,25619485386,Макеты оружия,950.0
14036,25641143298,Аксессуары,500.0
14037,25977443053,Комоды и тумбы,9650.0
14038,25698431860,Комплектующие,1000.0
14039,25749827553,Освещение,2500.0
14040,25467915261,Другое,39500.0
14041,25765272417,Балетки,750.0
14042,25782229438,Бельё и домашняя одежда,10.0
14043,25797940683,Полки,500.0
14044,26250392183,Измерительные инструменты,10900.0
14045,25824535045,Шкафы,250.0
14046,25835275921,Аксессуары,600.0
14047,25837628065,Комплектующие,2000.0
14048,25838678930,Перчатки и шарфы,200.0
14049,25848435379,Брюки,3050.0
14050,25853456630,Другое,100.0
14051,25854490938,Платья и юбки,1000.0
14052,25867994082,Комплекты,119000.0
14053,25869363500,Новогодние украшения,7000.0
14054,25871198586,Питание и управление светом,1873.0
14055,25918613952,Нижнее бельё,260.0
14056,25880217691,Кресла,500.0
14057,25848727335,Запорная и регулирующая арматура и автоматика,28434.0
14058,25934170539,Другие инструменты,6038.0
14059,25950318240,Пластиковые карточки,200.0
14060,25950974026,Туфли,6500.0
14061,25952048027,Шкафы и буфеты,100.0
14062,25948062068,Жилеты,3190.0
14063,25952799083,Бомберы,3590.0
14064,25956436061,Жилеты,3299.0
14065,25953184780,"Картины, постеры и рамки",400.0
14066,25991070354,Картины,7490.0
14067,26817226787,Лента,370000.0
14068,26043287067,Сумки,800.0
14069,26043488588,Сумки,850.0
14070,26105609604,"Карты, купоны",0.0
14071,26124385056,Предметы для хранения,600.0
14072,26140599099,Демисезонные куртки,7490.0
14073,26141856157,Ноутбуки,11000.0
14074,26142458143,Сетка,70.0
14075,26145238239,Чехлы и плёнки,100.0
14076,26184541535,Другие инструменты,5170.0
14077,26185097335,Другие инструменты,5170.0
14078,26187458655,Утеплённые комбинезоны,225.0
14079,26187053215,Электрорубанки,22000.0
14080,26198627241,Тумбы,4900.0
14081,27029993880,Открытки,700.0
14082,26235174106,Кроссовки и кеды,499.0
14083,26288035020,"Вещи знаменитостей, автографы",12000.0
14084,26288949137,Пирометры и прочие детекторы,9000.0
14085,26290804219,Лазерные рулетки и дальномеры,5990.0
14086,26297973920,Ревизионные люки,1000.0
14087,26300595233,Спортивная обувь,1300.0
14088,26301316244,Электрика,-1.0
14089,26311957139,Тумбы для ванной,3500.0
14090,26977423278,Стабилизаторы напряжения,5776341.0
14091,27639926300,Стабилизаторы напряжения,92400.0
14092,26292901270,Входные,29990.0
14093,26139125458,Другое,1000.0
14094,25834072948,Обогреватели,355.0
14095,26334681567,Парки,1000.0
14096,26139156245,Другое,1000.0
14097,26139071514,Другое,950.0
14098,26355455877,Отбойные молотки,18500.0
14099,26356878207,"Аккордеоны, гармони, баяны",30000.0
14100,26358099953,Резиновая обувь,300.0
14101,26358354603,Стабилизаторы напряжения,2100.0
14102,25888452753,Потолки,5000.0
14103,25698627660,Тиски и струбцины,3822.0
14104,26362498892,Другое,79800.0
14105,26367509239,Новогодние украшения,0.0
14106,26367538178,Модемы и роутеры,2300.0
14107,26370717809,Гарнитуры и наушники,3000.0
14108,26369479214,Валенки и угги,15990.0
14109,26373525429,Обогреватели,1889.0
14110,26366977710,Пистолеты для пены и герметика,17900.0
14111,26375969849,Гарнитуры и наушники,1190.0
14112,26376653522,"Картины, постеры и рамки",500.0
14113,26128229773,Пуфы и банкетки,29004.0
14114,26378011785,Тумбы для ванной,1500.0
14115,26384888095,Плащи и тренчи,1000.0
14116,26848166947,Унитазы и бачки,14300.0
14117,26390736337,Кофты,400.0
14118,26391836828,MP3-плееры,650.0
14119,26392484185,"Спецодежда, обувь и наколенники",3000.0
14120,26392484946,"Фотографии, письма",1200.0
14121,26392844998,Бомберы,3500.0
14122,26552245044,Другое,40000.0
14123,26394986371,MP3-плееры,2700.0
14124,26395585353,Кофты,250.0
14125,26396165734,Пальто,3500.0
14126,26097059534,Аксессуары и комплектующие для сварки,17600.0
14127,26396782852,Моноблоки,28990.0
14128,26396701519,Кулоны и подвески,20394.0
14129,26397341771,Спортивная обувь,1.0
14130,26397430325,"Музыкальные центры, магнитолы",5000.0
14131,26398444390,Обогреватели,1000.0
14132,26398522782,"Музыкальные центры, магнитолы",1000.0
14133,26398761478,Другое,300.0
14134,26419704335,Другое,1500.0
14135,26399865381,Уход за обувью,1500.0
14136,26400918998,Спортивная обувь,500.0
14137,26372243058,Водонагреватели,46860.0
14138,26402042181,Стеллажи и этажерки,2911.0
14139,26402036942,Стеллажи и этажерки,2911.0
14140,26402036804,Стеллажи и этажерки,2911.0
14141,26404876380,Шлифовальные машины,4250.0
14142,26430286497,Каски строительные,600.0
14143,26438644056,Другое,700.0
14144,26494419043,Арматура,24000.0
14145,26530202414,Сумки,8500.0
14146,26541467620,Юбки,2000.0
14147,26547264775,Средства для волос,70.0
14148,26557902319,"Унитазы, писсуары, биде, инсталляции",2000.0
14149,26206648199,Бетон,4321.0
14150,26589305926,Комплектующие,1750.0
14151,26655172883,Док-станции,4500.0
14152,26694627799,Системные блоки,22900.0
14153,26730868757,Электролобзики,2500.0
14154,26741515904,Садовая техника,72000.0
14155,26752634531,Комплектующие,500.0
14156,26755043641,Каски строительные,200.0
14157,26762809149,Другие инструменты,49990.0
14158,26776304295,Домашняя обувь,250.0
14159,26777921497,Игры для приставок,1500.0
14160,26777892985,Игры для приставок,1699.0
14161,26769952133,Комплектующие,7.0
14162,26802322670,Шкафы и комоды,15232.0
14163,26803036774,Пальто и плащи,500.0
14164,26602970095,Диваны,34990.0
14165,26812142670,Каски строительные,1500.0
14166,26821993861,Установки для бурения,96048.0
14167,26828456520,Подсвечники,850.0
14168,26258292229,Для животных,34000.0
14169,26834716791,Подставки для растений,2500.0
14170,26834953682,Газовые горелки и паяльные лампы,1948.0
14171,26843287801,Модемы и роутеры,500.0
14172,26844348233,Гарнитуры и наушники,23999.0
14173,26846027201,Газовые горелки и паяльные лампы,2500.0
14174,26849636691,Слипоны и эспадрильи,100.0
14175,25973045182,Полотенцесушители,36410.0
14176,27086516450,Свечи,-1.0
14177,27452571904,Электрорубанки,3890.0
14178,26862517187,Звуковые карты,9000.0
14179,26865531784,Флэшки и карты памяти,232.0
14180,26865651069,"Маски, очки",2000.0
14181,26867946089,Полотенцесушители,500.0
14182,26868835419,Спортивная обувь,1500.0
14183,26868818328,Домашняя одежда,700.0
14184,26871117509,Документы,1600.0
14185,26875248009,Броши,5000.0
14186,26878423657,Бомберы,4500.0
14187,26878736486,Очистители воздуха,3763.0
14188,26855939325,Комплектующие,44150.0
14189,26881682961,Аксессуары и комплектующие для сварки,50000.0
14190,26614853654,Другое,6800.0
14191,26885746130,"Балки, колонны, прогоны",1000.0
14192,26885340009,Веб-камеры,3900.0
14193,27111920717,Другое,3626000.0
14194,26886320182,Валенки и угги,500.0
14195,26887045409,Спортивное питание,450.0
14196,26917982677,Контроллеры,5000.0
14197,26888031607,Туфли,500.0
14198,26888841933,Спортивное питание,1500.0
14199,26889175091,Водоотведение и канализация,13872.0
14200,26889293841,Слипоны и эспадрильи,9990.0
14201,26889931304,Зеркальные фотоаппараты,25000.0
14202,26890538548,Дублёнки и шубы,3500.0
14203,26891124404,Швейные машины,1500.0
14204,26894095716,Сапоги и полусапоги,900.0
14205,26894008506,Утюги,1200.0
14206,26894338756,Брюки,4000.0
14207,26895377248,Раковины,500.0
14208,26895768772,Цепи,650000.0
14209,26895662770,Кулоны и подвески,-1.0
14210,26895792184,Чемоданы и дорожные сумки,2250.0
14211,26865530415,Дрели и шуруповерты,3500.0
14212,26898511259,Гарнитуры и наушники,1490.0
14213,26898707633,Кабели и провода,90.0
14214,26828160953,Потолки,2500.0
14215,26899717265,"Музыкальные центры, магнитолы",20000.0
14216,26865510458,Дрели и шуруповерты,3500.0
14217,26900170153,Унитазы и бачки,1000.0
14218,26980509019,Наматрасники,1900.0
14219,26900887790,Люстры и потолочные светильники,4032.0
14220,26906330234,Измерительные инструменты,1645.0
14221,26907032727,Запчасти,10000.0
14222,25875949031,Комоды и тумбы,7490.0
14223,26931179551,Модемы и роутеры,4500.0
14224,26962596685,Комплектующие,2900.0
14225,27014870238,Ударные,3160.0
14226,27054839159,Инженерные,48000.0
14227,26497066853,Листовой пластик,57.0
14228,27070291157,Бетон,4321.0
14229,27079334397,Учебная литература,200.0
14230,27098976896,Стационарные телефоны,900.0
14231,26741622562,Ревизионные люки,1963.0
14232,27133373177,Комплектующие,350.0
14233,27136310604,Балетки,300.0
14234,27143511119,Уход за обувью,300.0
14235,27147273778,Комплектующие,1500.0
14236,27151718103,Юбки,6000.0
14237,27152897826,Юбки,1500.0
14238,26880767300,Сортовой прокат,39900.0
14239,27163185901,"Штативы, рейки, держатели",660.0
14240,23802948700,Питание и управление светом,5130.0
14241,27186958605,Лазерные рулетки и дальномеры,2700.0
14242,27197871636,Зеркала,20290.0
14243,27202740837,Домашняя обувь,50.0
14244,27234306132,Кроссовки и кеды,400.0
14245,27234884092,Матрасы,12800.0
14246,27233200506,Кроссовки и кеды,1600.0
14247,27157190565,Постеры и таблички,12990.0
14248,27251330968,Спецодежда и средства защиты,1500.0
14249,27252115616,Стулья для работы,1500.0
14250,27476417926,"Аккордеоны, гармони, баяны",3200.0
14251,27273317140,Звуковые карты,20000.0
14252,27276460994,Другое,20.0
14253,27276620573,Стилусы,5500.0
14254,27387596782,"Ворота, заборы и ограждения",700.0
14255,27321906786,Подсвечники,17000.0
14256,27303577772,Древесноплитные материалы,2000.0
14257,27306357800,Стилусы,7000.0
14258,27308508440,Бордюры,180.0
14259,27310273055,Диваны,3000.0
14260,27313147223,Ножницы,5700.0
14261,27316928959,Ключи,600.0
14262,27318911412,Питание и управление светом,1000.0
14263,27321122761,"Вещи знаменитостей, автографы",6500.0
14264,27324701918,Рамки,750.0
14265,27325672496,Украшения и аксессуары,250.0
14266,27327422698,Лента,298.0
14267,27331490988,Другое,1200.0
14268,27331405758,Дублёнки и шубы,10000.0
14269,27337218874,Майки и топы,600.0
14270,27337374146,Гарнитуры и наушники,550.0
14271,27208816323,Другое,221000.0
14272,27343873567,Полотенцесушители,600.0
14273,27346507378,Газовые горелки и паяльные лампы,500.0
14274,27348235831,Контроллеры,491.0
14275,27348260320,Запчасти,1500.0
14276,27348500918,Пиджаки,750.0
14277,27350102177,"Угги, валенки, дутики",11000.0
14278,27353371433,Лошади,120000.0
14279,27271776419,Спортивная обувь,6000.0
14280,27356753375,Броши,450.0
14281,27361637542,Кресла,1000.0
14282,27339813624,Уголки,210.0
14283,27368437042,Блузки и рубашки,1650.0
14284,27370628885,Другой,180000.0
14285,27271878155,Душевые кабины и боксы,67221.0
14286,27271882687,Душевые кабины и боксы,51216.0
14287,27374433585,Питание и управление светом,500.0
14288,27375950576,Сандалии,6000.0
14289,27376234032,Брюки,700.0
14290,27376143757,Принтеры,40000.0
14291,27381086112,Очистители воздуха,900.0
14292,27469560817,Принтеры,6000.0
14293,27381357078,Другое,20500.0
14294,27382461058,Сандалии и сланцы,1000.0
14295,27383062857,Кожаные куртки,6000.0
14296,27384179201,Джинсы,250.0
14297,27385754434,Резиновая обувь,1150.0
14298,26899079747,Листовой пластик,2400.0
14299,27386812322,Бритвы и триммеры,2620.0
14300,26644000495,Табуретки,2700.0
14301,27389550880,Аксессуары,16609.0
14302,27389598100,Аксессуары и комплектующие для сварки,8500.0
14303,27389576744,Прикроватные тумбы,8000.0
14304,27390159335,Гарнитуры и наушники,13800.0
14305,27391112593,Мягкие окна,650.0
14306,27392778246,Гарнитуры и комплекты,8000.0
14307,27388733457,Бинокли и телескопы,59990.0
14308,27393617642,Костюмы,1350.0
14309,27393628070,Лёгкие куртки и ветровки,700.0
14310,27729134773,Полимерный пластик и стержни,63.0
14311,27396008653,Мягкие окна,680.0
14312,27396218296,Товары для кормления,1.0
14313,27395910460,Сабо и мюли,1500.0
14314,27396324804,Плиты,5000.0
14315,27395976996,Мягкие окна,680.0
14316,27449126920,Садовая техника,640000.0
14317,27395911126,Джинсы,490.0
14318,27395256874,Столы,118037.0
14319,27397651991,Грунтовка,950.0
14320,27398267248,Трубный прокат,-1.0
14321,27397841872,Аппараты,71999.0
14322,27398321723,Рубашки и блузки,4990.0
14323,27399279849,Очистители воздуха,1000.0
14324,27398880179,"Лотки, каналы, короба",720.0
14325,27398905730,Туфли и босоножки,500.0
14326,27399113905,Джинсы,5600.0
14327,27399181961,Джинсы,3500.0
14328,27399829467,Посуда,14000.0
14329,27400528491,"Музыкальные центры, магнитолы",1200.0
14330,27400605554,Садовая техника,50000.0
14331,27400831467,Вечерние,4000.0
14332,27401830140,Манежи и коврики,2200.0
14333,27402545491,Книги,7000.0
14334,27178145877,Трубный прокат,49669.0
14335,27402826143,"Вещи знаменитостей, автографы",3900.0
14336,27402692896,Обогреватели,17840.0
14337,27402900793,Книги,700.0
14338,27402999802,Вытяжки,65900.0
14339,27403394466,Мобильные телефоны,4050.0
14340,26840939915,Шторы и жалюзи,5990.0
14341,27379748305,Плиты перекрытия,2833.0
14342,27403817492,Садовая техника,4500.0
14343,27399705943,Колье и бусы,4860.0
14344,27403594427,Другое,2000.0
14345,27403928660,Рубашки и блузки,450.0
14346,26099317626,Столы,10790.0
14347,27215778901,"Ворота, заборы и ограждения",36242.0
14348,27014311496,Декор интерьера,79999.0
14349,27076000948,Одеяла и подушки,7153.0
14350,27404933032,Контроллеры,3850.0
14351,27405390505,Книги,200.0
14352,25432211887,Шкафы и буфеты,14800.0
14353,27438149276,Кухонные мойки и комплектующие,1000.0
14354,27445480838,Птицы,125.0
14355,27458686132,Древесноплитные материалы,50.0
14356,27460447521,Дорожные,400.0
14357,27523633401,Огнетушители,4319.0
14358,27532408677,"Карты, купоны",0.0
14359,27538216148,Другое,75.0
14360,27227522419,ЦСП,1940.0
14361,27549724736,Биде,3000.0
14362,27553862292,Огнетушители,500.0
14363,27562405675,Освещение,1999.0
14364,27371966822,Шпунт,85100.0
14365,27588906766,Пирометры и прочие детекторы,92000.0
14366,27600798906,Шпунт,110000.0
14367,27611354646,Матрасы,6900.0
14368,27621052960,Наушники,1600.0
14369,27626774343,"Цирк, кино",150.0
14370,27631889793,Кровля и водосток,1300.0
14371,27529361078,Ударные,7650.0
14372,27657641286,Шкафы,19710.0
14373,27652579683,Двигатели,1705000.0
14374,27169742391,Сортовой прокат,2822.0
14375,27715366870,Баня,159800.0
14376,27724414459,Столы и стулья,3000.0
14377,27731874823,Веб-камеры,1000.0
14378,27304691881,Другое,200.0
14379,27710172208,Другое,1362.0
14380,27753406472,Малярные инструменты,3500.0
14381,27754289853,Проволока,4000.0
14382,27755417643,"Аккордеоны, гармони, баяны",3000.0
14383,27756750633,Подставки для растений,2500.0
14384,27758530920,Стеклопакеты без обрамления,2499.0
14385,27764151856,Торшеры,9000.0
14386,27775804466,Сумки и рюкзаки,300.0
14387,27784966060,Лошади,140000.0
14388,27792055242,Шестигранник,100.0
14389,23456611160,Кабели и провода,1652.0
14390,27863780865,Другое,-1.0
14391,27863852436,Другое,-1.0
14392,27793942879,Модемы и роутеры,3200.0
14393,27795817662,Веранда или терраса,9999.0
14394,27799874666,Спальные гарнитуры,48300.0
14395,27802628198,Другие,300.0
14396,27813738231,"Балки, колонны, прогоны",8000.0
14397,27813992609,Другое,2050.0
14398,27814397588,"ДСП, ОСБ",600.0
14399,27703112305,Швеллер,36000.0
14400,27872289718,Двутавровая балка,1200.0
14401,27820799154,Шкатулки,299.0
14402,27822609760,Майки и топы,200.0
14403,27822581188,Веранда или терраса,3300.0
14404,27814017945,Другой,270000.0
14405,27830390086,Аэродромные плиты,5350.0
14406,27832911590,Другое,20.0
14407,27834094776,Спортивное питание,1000.0
14408,27837216841,Плиты перекрытия,1290.0
14409,27501621979,Другое,2200.0
14410,27839049356,Спортивная обувь,10.0
14411,27839554932,Шкафы,10000.0
14412,27840473144,Другое,550.0
14413,27840716229,Душевые кабины и боксы,25900.0
14414,27840746272,Малярные инструменты,75.0
14415,27841354907,Лампочки,500.0
14416,27841697700,Навес,3503.0
14417,27843642682,Другое,5000.0
14418,27844966050,Уголки,1000.0
14419,27847047099,Аэродромные плиты,29500.0
14420,27394385167,Скамейки,3892.0
14421,27846329352,Зарядные устройства,515.0
14422,27846677781,Туфли,2500.0
14423,27846523333,Другое,5000.0
14424,27848401989,Водонагреватели,8000.0
14425,27658313457,Коллекторы для систем водоснабжения и отопления,-1.0
14426,27850341700,Усилители и ресиверы,50.0
14427,27850521934,Гарнитуры и наушники,1980.0
14428,27852439352,Наборы инструментов,2300.0
14429,27854577246,Полки,850.0
14430,26724161967,"Ворота, заборы и ограждения",700.0
14431,16257443979,"Сантехника, водоснабжение и сауна",16500.0
14432,16513936867,Кухонные гарнитуры,40500.0
14433,16402805677,Кухонные гарнитуры,18000.0
14434,16437332347,Генераторы,35692.0
14435,16594803275,Квадрат,-1.0
14436,16433017627,Генераторы,59492.0
14437,20683646758,Алмазные диски,-1.0
14438,16616396501,Анораки,3000.0
14439,16618582849,Анораки,2200.0
14440,16633611389,Инструменты,890.0
14441,16818353963,Другое,1000.0
14442,16831412306,Плиткорезы,2608.0
14443,16863936216,"Джемперы, свитеры, кардиганы",1200.0
14444,16888222744,Другое,500.0
14445,17047584998,"Полки, держатели, стаканы",2500.0
14446,25264525761,Комплекты мебели,9200.0
14447,16923148075,Сетевое оборудование,3500.0
14448,16947496324,Алмазные диски,1078.0
14449,16956615811,Стиральные машины,7500.0
14450,16968330116,Пилы электрические,9000.0
14451,16971131063,Бурманская,25000.0
14452,16988391696,Душевые кабины и ограждения,10000.0
14453,16993824381,Лхаса Апсо,0.0
14454,17007764258,Канцелярия,1000.0
14455,17001928198,Патроны и переходники,217.0
14456,17069592156,Текстиль и ковры,3330.0
14457,17098852004,Пианино и другие клавишные,0.0
14458,17129465023,Платья,3000.0
14459,17056998502,Столы,8190.0
14460,17321438200,Сандалии,1700.0
14461,17326928114,Ароматы для дома и свечи,200.0
14462,17327090282,Квадрат,25.0
14463,17327355625,Кабели и адаптеры,550.0
14464,17426318950,Стиральные машины,12000.0
14465,16896345074,Детская мебель,1899.0
14466,17442262068,Станки,7990.0
14467,17453724293,"Жетоны, медали, значки",5000.0
14468,24150982622,Полотенца,200.0
14469,17505918468,Ручные инструменты,4560.0
14470,17506119037,Фурнитура,390.0
14471,17509487355,Блоки питания и батареи,800.0
14472,17520425120,Строительные уровни,700.0
14473,17528463913,Стиральные машины,400.0
14474,17577080976,Женская обувь,2500.0
14475,17585105843,Платья,0.0
14476,21645826403,"Этикетки, бутылки, пробки",500.0
14477,17727670891,"Этикетки, бутылки, пробки",1500.0
14478,17740558418,Алмазные диски,4000.0
14479,17813393319,Сетевое оборудование,3000.0
14480,17836284073,Ароматы для дома и свечи,3500.0
14481,18566465717,Трансформаторы,482000.0
14482,17840483023,Стиральные машины,2000.0
14483,17842000729,Бурманская,10000.0
14484,17857016169,Пилы электрические,1500.0
14485,17857120028,Строительные уровни,2600.0
14486,17860236835,Аксессуары для мебели,999.0
14487,17899161417,Ручные инструменты,650.0
14488,17906115172,Бурманская,10000.0
14489,17917313496,Комплекты мебели,39650.0
14490,17924086308,Лёгкие куртки и ветровки,3500.0
14491,17933484130,Бурманская,-1.0
14492,17938675818,Сапоги и полусапоги,1000.0
14493,17975250164,Товары для животных,1428.0
14494,17975260162,Товары для животных,1393.0
14495,18015431021,Сапоги,6000.0
14496,18767331407,Кухонные гарнитуры,35000.0
14497,18220909635,Болонки,30000.0
14498,18259520489,Квадрат,74.0
14499,18281536591,Сетевое оборудование,17860.0
14500,17892426263,Военные вещи,6940.0
14501,18281120833,Беседка,-1.0
14502,18291468175,"Джемперы, свитеры, кардиганы",300.0
14503,18293906486,Беседка,-1.0
14504,18312752824,Пилы электрические,12000.0
14505,18317772912,Свитеры и толстовки,1000.0
14506,18335451189,Кресла,15000.0
14507,18357127737,"Жетоны, медали, значки",160.0
14508,18357308530,Станки,10000.0
14509,18378694066,Душевые кабины и ограждения,3000.0
14510,26252653090,Отрезные круги и пильные диски,1040.0
14511,18812933443,Французский бульдог,25000.0
14512,18419981951,Ла-перм лаперм,10000.0
14513,18234278867,Текстиль и ковры,900.0
14514,18351150430,Французская овчарка,20000.0
14515,18445421179,Кресла,10090.0
14516,18534801289,Уральский рекс,10000.0
14517,18541095476,"Жетоны, медали, значки",50.0
14518,18590279756,Другое,1500.0
14519,18590093752,Ла-перм лаперм,10000.0
14520,18605280004,Лхаса Апсо,1.0
14521,18636115074,Текстиль и ковры,1000.0
14522,18404641242,Текстиль и ковры,169.0
14523,18648329038,Ботильоны,500.0
14524,18653199006,Ручные инструменты,600.0
14525,24479605419,Столы,4490.0
14526,18692229180,Среднеазиатская овчарка,10000.0
14527,18701931832,Душевые системы и лейки,34240.0
14528,18714922535,Полотенца,800.0
14529,18724897979,Печи для бани и сауны,29999.0
14530,18731337281,Другое,39900.0
14531,18737210743,Кулоны и подвески,900.0
14532,19471033523,Ирландский терьер,15000.0
14533,18745228016,Рабочая обувь,1500.0
14534,18749699118,Духовые,12000.0
14535,18775378322,Камины и обогреватели,354400.0
14536,18782342048,Детские,12250.0
14537,18791593800,Лхаса Апсо,0.0
14538,18796627331,С/х животные,25000.0
14539,18814845003,Пианино и другие клавишные,16000.0
14540,18827596224,Корпуса,1500.0
14541,18829796143,Проекторы,5000.0
14542,18829550938,Проекторы,5500.0
14543,24939806656,Нижнее бельё,264.0
14544,18853295786,Ретривер,-1.0
14545,18266226243,Спортивная обувь,4990.0
14546,18885382444,Проекторы,5000.0
14547,18913248628,Зарядные устройства,31990.0
14548,18916304927,Пойнтер,0.0
14549,18923243283,Добавки для растворов,850.0
14550,18945770009,Комплектующие,300.0
14551,18950826203,Микрофоны,300.0
14552,19108888618,Спортивная обувь,50.0
14553,18461901932,Стулья,7790.0
14554,19111803631,Дымоходы,10000.0
14555,19142847415,Анораки,2900.0
14556,19159095210,"Акустика, колонки, сабвуферы",2700.0
14557,19167960999,Ирландский терьер,1000.0
14558,19184945830,Другое,9200.0
14559,19195941599,"Пепельницы, зажигалки",1000.0
14560,19201948592,Смарт-часы или браслет,1300.0
14561,19212820569,Сеттер,1.0
14562,22441795827,Добавки для растворов,340.0
14563,19214404003,Джинсовые куртки,22000.0
14564,18543760027,Электрика,4250.0
14565,19223783565,Басенджи,-1.0
14566,19242275923,Брюссельский гриффон,20000.0
14567,19260726670,Вельштерьер,1000000.0
14568,19264791623,Петербургская орхидея,1.0
14569,19273022296,Настольные компьютеры,11000.0
14570,19286489537,Расходные материалы и оснастка,350.0
14571,26217791314,Спортивные и игровые комплексы,35000.0
14572,19309822343,Настольные компьютеры,7300.0
14573,19310010348,Бульмастиф,17000.0
14574,27760624511,"Баннеры, брезент и тенты",30.0
14575,19329575035,Настольные компьютеры,5500.0
14576,19333000927,Бумага,178.0
14577,18976947180,"Теннис, бадминтон, пинг-понг",63410.0
14578,19341099529,Ньюфаундленд,-1.0
14579,19374921692,Джинсовые куртки,1000.0
14580,19374853237,Курильский бобтейл,1.0
14581,19388472245,Компьютерные игры,700.0
14582,19404668269,Бельгийский гриффон,-1.0
14583,19397431637,Родезийский риджбек,-1.0
14584,21026080370,Аксессуары,28.0
14585,19407372744,Оперативная память,2000.0
14586,19418237320,Корпуса,500.0
14587,22932567391,Зеркала,8990.0
14588,19445669163,Телефония,1000.0
14589,19472118189,Обувь,3790.0
14590,19507875720,Товары для школы,250.0
14591,18865745235,Стулья,5490.0
14592,19528412602,Другое,1950.0
14593,19508782289,Среднеазиатская овчарка,1000.0
14594,19515864593,Перемычки,950.0
14595,27174568310,"Электроды, проволока, прутки",-1.0
14596,19517338220,Товары для кухни,19.0
14597,22371565612,"ДВП, МДФ, ХДФ",180.0
14598,19551221310,Бумага,190.0
14599,19610703376,Аляскинский маламут,0.0
14600,19602176662,Другое,1100.0
14601,19602995630,Пианино и другие клавишные,18000.0
14602,19605301499,Овчарка,3000.0
14603,19188086001,Другое,3240.0
14604,19611614187,Электроинструменты,12584.0
14605,19632802391,Нижнее бельё,700.0
14606,19654276340,Рации,220.0
14607,19654719168,Стаффордширский терьер,0.0
14608,19657624715,Футболки,650.0
14609,19659241055,Доберман,0.0
14610,19661466108,Футболки,300.0
14611,19664472119,"Театр, опера, балет",1.0
