,external_image_id,category,price
7324,21662265760,Ремонт и строительство,400.0
7325,21685998003,Детская одежда и обувь,4999.0
7326,21687897871,Детская одежда и обувь,1500.0
7327,21682497172,Мебель и интерьер,0.0
7328,21694042913,Кошки,10000.0
7329,21696682806,Собаки,15000.0
7330,23270829537,Ремонт и строительство,280.0
7333,21697299484,Мебель и интерьер,8400.0
7334,21735896295,Собаки,0.0
7335,21743634054,Планшеты и электронные книги,200.0
7336,21778435351,Бытовая техника,40000.0
7338,21783483033,Товары для компьютера,90000.0
7339,21786133572,"Одежда, обувь, аксессуары",50000.0
7340,21795343131,Детская одежда и обувь,800.0
7341,21806226768,Детская одежда и обувь,1000.0
7342,21808485745,Мебель и интерьер,2000.0
7343,21833048805,"Одежда, обувь, аксессуары",2000.0
7344,21860812261,Спорт и отдых,10000.0
7345,21872806164,"Игры, приставки и программы",8800.0
7346,21877880812,Ремонт и строительство,4500.0
7347,23905985608,Ремонт и строительство,7589.0
7348,21887687590,Собаки,6000.0
7352,21904597136,Собаки,3000.0
7353,21907572510,Собаки,50000.0
7354,21935376486,Охота и рыбалка,10900.0
7355,21972037096,Собаки,10000.0
7356,21949878660,Собаки,8000.0
7357,21957645966,Ремонт и строительство,2500.0
7358,22323076341,Ремонт и строительство,15200.0
7359,21969991251,Собаки,2.0
7360,21970304000,Собаки,0.0
7361,21972861537,Собаки,0.0
7362,21972881770,Собаки,1000.0
7363,21963418660,Кошки,10000.0
7365,21989275791,Кошки,10000.0
7367,22014546716,Кошки,10000.0
7369,22025476643,Кошки,5000.0
7370,22028150847,Собаки,17.0
7371,22031642071,Собаки,0.0
7372,22032251104,Собаки,10000.0
7374,22033074703,Кошки,10000.0
7375,22032249660,Кошки,10000.0
7376,22029316506,Кошки,10000.0
7377,22033213680,Красота и здоровье,1000.0
7378,22037466232,Собаки,0.0
7379,22037540596,Кошки,0.0
7380,22041343029,Кошки,10000.0
7381,22037016120,Кошки,10000.0
7382,22045610327,Кошки,10000.0
7384,22054456819,Кошки,1.0
7385,22057560434,Собаки,8500.0
7386,22058848529,Собаки,200.0
7387,22064635245,Собаки,7500.0
7388,22064376465,Собаки,5000.0
7389,22068414960,Кошки,10000.0
7390,22078591810,Товары для компьютера,2299.0
7391,22079409342,Кошки,10000.0
7392,22079755868,Кошки,10000.0
7393,22080346205,Кошки,10000.0
7394,22081135476,Кошки,10000.0
7395,22080244142,Кошки,10000.0
7397,22085400029,Кошки,10000.0
7398,22086603391,Кошки,10000.0
7399,22091114069,Часы и украшения,2500.0
7400,22104050989,Оргтехника и расходники,110000.0
7401,22135321535,Билеты и путешествия,2000.0
7402,22137557595,Мебель и интерьер,17000.0
7403,22181524458,Бытовая техника,2100.0
7404,22182947181,Детская одежда и обувь,200.0
7405,22208760831,Ремонт и строительство,17500.0
7406,22249520545,Ремонт и строительство,1900.0
7407,22263156586,Аудио и видео,420.0
7408,22302680911,"Одежда, обувь, аксессуары",8000.0
7409,22255702182,Ремонт и строительство,2825000.0
7410,22255741444,Ремонт и строительство,1580500.0
7411,22366789837,Аудио и видео,850.0
7412,22471412424,Мебель и интерьер,2200.0
7413,22524012869,Ремонт и строительство,640000.0
7414,22540969593,Коллекционирование,1000.0
7415,22365753100,Мебель и интерьер,700.0
7416,22554459853,Планшеты и электронные книги,2499.0
7417,22565228893,Оргтехника и расходники,1500.0
7418,22571470679,Мебель и интерьер,8999.0
7419,22635487280,Аудио и видео,2000.0
7420,22664969637,Ремонт и строительство,20000.0
7421,22669917439,Детская одежда и обувь,900.0
7422,22691455565,Товары для компьютера,500.0
7423,22723460905,Детская одежда и обувь,499.0
7425,22730047137,Товары для компьютера,8000.0
7426,22746640556,Детская одежда и обувь,490.0
7427,22777192914,"Одежда, обувь, аксессуары",400.0
7428,22766136088,Ремонт и строительство,3755.0
7429,23465612693,Мебель и интерьер,1800.0
7430,22839549332,Детская одежда и обувь,500.0
7431,26171462836,Ремонт и строительство,1595.0
7432,22860966337,Ремонт и строительство,1000.0
7433,22957083905,Товары для компьютера,2000.0
7435,23430001513,Ремонт и строительство,210000.0
7436,22970920424,Детская одежда и обувь,0.0
7437,22971002070,Ремонт и строительство,52500.0
7439,23011914934,"Одежда, обувь, аксессуары",1390.0
7440,23042768376,Фототехника,4999.0
7441,23071551748,Бытовая техника,500.0
7442,23105989425,Товары для детей и игрушки,4450.0
7443,23115226853,"Одежда, обувь, аксессуары",300.0
7444,25682298370,Мебель и интерьер,139.0
7445,23147521273,Детская одежда и обувь,1700.0
7446,23184989614,Часы и украшения,400.0
7447,23187462133,Коллекционирование,3422.0
7448,23199794508,Бытовая техника,500.0
7449,25528612737,Оргтехника и расходники,25100.0
7450,23257768642,Ремонт и строительство,28000.0
7451,23278518100,Детская одежда и обувь,600.0
7452,23280123486,Ремонт и строительство,8900.0
7453,23312143958,"Одежда, обувь, аксессуары",19000.0
7454,23335561418,"Одежда, обувь, аксессуары",150.0
7455,22873778227,Мебель и интерьер,8490.0
7456,23366340055,Красота и здоровье,50.0
7457,22873687378,Мебель и интерьер,10240.0
7458,23432677848,Фототехника,1500.0
7459,23271194728,Ремонт и строительство,72000.0
7460,23465303702,Ремонт и строительство,7499.0
7461,23515951414,Детская одежда и обувь,500.0
7462,23524664231,Настольные компьютеры,205000.0
7463,22987356505,Ремонт и строительство,9150.0
7464,22900102719,Ремонт и строительство,9060.0
7465,23548085393,Ремонт и строительство,1000.0
7466,23587521068,"Одежда, обувь, аксессуары",80000.0
7467,23505083882,Ремонт и строительство,2300.0
7468,23631844876,Мебель и интерьер,7689.0
7469,22956124638,Ремонт и строительство,42702.0
7470,23696051933,Ремонт и строительство,1000.0
7471,23800958570,Ремонт и строительство,4500.0
7472,23809775861,Ремонт и строительство,1000.0
7473,23814893667,Товары для компьютера,2500.0
7474,23828581137,Спорт и отдых,3000.0
7475,23858639412,Ремонт и строительство,10920.0
7476,23862389770,"Одежда, обувь, аксессуары",3860.0
7477,23852768388,Товары для компьютера,2500.0
7478,23898592425,Ремонт и строительство,8660.0
7479,23899568396,"Одежда, обувь, аксессуары",5000.0
7480,23899670448,Мебель и интерьер,2000.0
7481,23906046670,Ремонт и строительство,183549.0
7482,23956235842,"Одежда, обувь, аксессуары",150.0
7483,24007038349,Бытовая техника,1500.0
7484,25369554497,Мебель и интерьер,500.0
7485,24047834155,Детская одежда и обувь,1599.0
7486,24061095334,Мебель и интерьер,1000.0
7487,24064856085,Мебель и интерьер,250.0
7488,24067124070,Ремонт и строительство,5000.0
7489,24107570800,"Одежда, обувь, аксессуары",1200.0
7490,24165205589,Ремонт и строительство,500.0
7491,24238592639,Детская одежда и обувь,300.0
7492,24255647653,"Игры, приставки и программы",13950.0
7493,24292009649,"Одежда, обувь, аксессуары",1300.0
7494,24330371155,Ремонт и строительство,21000.0
7495,23935127097,Ремонт и строительство,125091.0
7496,23985405958,Ремонт и строительство,90100.0
7497,26608990249,Мебель и интерьер,4829.0
7498,24354574706,Товары для компьютера,3700.0
7499,24358076472,Ремонт и строительство,2410.0
7500,24388598450,Детская одежда и обувь,1000.0
7502,24520745007,Часы и украшения,750.0
7503,26960191726,Ремонт и строительство,6500.0
7504,24538545406,Мебель и интерьер,89000.0
7505,24542164845,Мебель и интерьер,300.0
7506,24559272254,Товары для компьютера,4999.0
7507,24652961435,Музыкальные инструменты,5999.0
7508,24667999994,Товары для компьютера,6300.0
7509,24668131627,Детская одежда и обувь,1100.0
7510,27538097878,Мебель и интерьер,4500.0
7511,24842433965,Товары для компьютера,5599.0
7512,24855563040,Ремонт и строительство,16850.0
7513,24858972527,"Одежда, обувь, аксессуары",800.0
7514,24742674796,Ремонт и строительство,990.0
7515,24911279207,Планшеты и электронные книги,3700.0
7516,24912839931,Товары для детей и игрушки,50.0
7517,24921077269,Ремонт и строительство,119632.0
7518,24735904024,Ремонт и строительство,138880.0
7519,25000609947,Коллекционирование,599.0
7520,25007447572,Коллекционирование,8800.0
7521,25034378584,Ремонт и строительство,15500.0
7522,25033807262,Ремонт и строительство,15500.0
7523,25075077035,Детская одежда и обувь,200.0
7524,25131879525,Мебель и интерьер,13280.0
7525,24361584557,Ремонт и строительство,19746.0
7526,25163534288,Красота и здоровье,3500.0
7527,25167667592,Красота и здоровье,250.0
7528,25267747381,Ремонт и строительство,7506.0
7529,25297081164,Товары для компьютера,50.0
7530,25315289596,Ремонт и строительство,12000.0
7531,25315327997,Мебель и интерьер,15000.0
7532,25352229930,Спорт и отдых,270.0
7533,25352625661,Ремонт и строительство,11494.0
7534,25386218772,Ремонт и строительство,14500.0
7535,25391604879,Ремонт и строительство,1599.0
7536,23877048394,Ремонт и строительство,45157.0
7537,24890893096,Товары для детей и игрушки,2490.0
7538,25467593651,Ремонт и строительство,182742.0
7539,25477090726,"Одежда, обувь, аксессуары",1000.0
7540,26277594747,Ремонт и строительство,1150.0
7541,25529620407,Ремонт и строительство,29250.0
7542,25766462452,Детская одежда и обувь,900.0
7543,25603076008,Часы и украшения,200.0
7544,25630111372,Ремонт и строительство,4000.0
7545,25658717832,Ремонт и строительство,300.0
7546,25658523577,Детская одежда и обувь,500.0
7547,25666547446,Коллекционирование,1500.0
7548,25713979850,Ремонт и строительство,12700.0
7549,25745090243,Детская одежда и обувь,600.0
7550,25467948021,Мебель и интерьер,39500.0
7551,25772153140,Мебель и интерьер,18347.0
7552,25782477320,Товары для компьютера,1000.0
7553,23114805774,Ремонт и строительство,1350.0
7554,25783118974,Товары для компьютера,930.0
7555,25794593880,Товары для компьютера,23000.0
7556,25811494213,Другие животные,1.0
7557,26113812085,Ремонт и строительство,210000.0
7558,25828440317,Мебель и интерьер,1000.0
7559,25839132069,Часы и украшения,15300.0
7560,25839047207,Ремонт и строительство,200.0
7561,25841440811,Детская одежда и обувь,2690.0
7562,25605176199,Часы и украшения,1608000.0
7563,25851454469,Коллекционирование,580.0
7564,25852456207,Детская одежда и обувь,550.0
7565,25079645434,Мебель и интерьер,30070.0
7567,25861807815,Оргтехника и расходники,2000.0
7568,25908046725,"Игры, приставки и программы",400.0
7569,25916917330,Детская одежда и обувь,744.0
7570,25952257749,"Одежда, обувь, аксессуары",3590.0
7571,25923128906,Ремонт и строительство,56.0
7572,23746063397,Ремонт и строительство,25431.0
7573,25970503925,Телефоны,25942.0
7574,26030819340,Детская одежда и обувь,1100.0
7575,26046738747,Товары для компьютера,14990.0
7576,24028570669,Ремонт и строительство,25950.0
7577,26071267891,Мебель и интерьер,6790.0
7578,26106864848,Товары для детей и игрушки,2499.0
7579,26145375412,Ремонт и строительство,600.0
7580,26190290763,Аудио и видео,300.0
7581,26203508895,"Игры, приставки и программы",2000.0
7582,26208426252,Коллекционирование,215.0
7583,26227882398,Ремонт и строительство,10.0
7584,26236491518,Коллекционирование,150.0
7585,26241826757,Ремонт и строительство,1000.0
7586,26251869887,Ремонт и строительство,350.0
7587,26259841675,Коллекционирование,790.0
7588,25866140479,Мебель и интерьер,3130.0
7589,26277784820,Мебель и интерьер,40890.0
7590,26280737282,Мебель и интерьер,990.0
7591,26284252389,Детская одежда и обувь,16000.0
7592,26295915938,"Игры, приставки и программы",2999.0
7593,25515497815,Ремонт и строительство,3021.0
7594,26199041484,Ремонт и строительство,3520.0
7595,27486054582,Ремонт и строительство,348000.0
7596,26318610279,Планшеты и электронные книги,10900.0
7597,25557046998,Ремонт и строительство,616.0
7598,26337112569,Ремонт и строительство,7000.0
7599,26339108857,Детская одежда и обувь,250.0
7600,27540510952,Ремонт и строительство,1597.0
7601,26342798243,Товары для компьютера,1040.0
7602,26346896902,Детская одежда и обувь,300.0
7603,26347635771,"Одежда, обувь, аксессуары",4500.0
7604,26350391721,Товары для компьютера,2000.0
7605,26352960438,Аудио и видео,3200.0
7606,26353929489,Аудио и видео,5000.0
7607,26334648873,Мебель и интерьер,6000.0
7608,26242599269,Ремонт и строительство,500.0
7609,26360102796,Товары для компьютера,400.0
7610,26362463181,"Одежда, обувь, аксессуары",3800.0
7611,26363933272,Мебель и интерьер,44800.0
7612,26365263587,"Одежда, обувь, аксессуары",400.0
7613,26367412924,Ремонт и строительство,1000.0
7614,26369232735,Ремонт и строительство,2500.0
7615,26370611538,Планшеты и электронные книги,2500.0
7616,26386364794,Детская одежда и обувь,2000.0
7617,26783226933,"Игры, приставки и программы",590.0
7618,26387273368,Товары для компьютера,5000.0
7619,26387378538,Ремонт и строительство,9600.0
7620,26387962487,Бытовая техника,800.0
7621,26388400606,Коллекционирование,200.0
7622,26391798296,Мебель и интерьер,2000.0
7623,26393873544,Часы и украшения,500.0
7624,26395116651,Товары для детей и игрушки,1500.0
7625,26530060761,Часы и украшения,29568.0
7626,26399683136,Детская одежда и обувь,300.0
7627,26429907514,Мебель и интерьер,9540.0
7628,26452488202,Бытовая техника,10000.0
7629,26516876178,Ремонт и строительство,3499.0
7630,26529173230,"Одежда, обувь, аксессуары",4190.0
7631,23747155616,Ремонт и строительство,25431.0
7632,26553929548,"Одежда, обувь, аксессуары",2990.0
7633,26555169962,"Одежда, обувь, аксессуары",100.0
7634,26575916081,Мебель и интерьер,530.0
7635,26606088551,"Одежда, обувь, аксессуары",500.0
7636,27804394082,Билеты и путешествия,6500.0
7637,26661872492,Ремонт и строительство,20000.0
7638,26675961362,Ремонт и строительство,28000.0
7639,26713715030,Детская одежда и обувь,500.0
7640,26726903601,Ремонт и строительство,2830.0
7641,26740526791,Ремонт и строительство,1000.0
7642,26741794587,Планшеты и электронные книги,7900.0
7643,26763355411,Ремонт и строительство,300.0
7644,27697706631,Ремонт и строительство,18320.0
7645,26768353715,Детская одежда и обувь,100.0
7646,26771190999,Собаки,40000.0
7647,26777878386,"Игры, приставки и программы",1299.0
7648,26777804355,"Игры, приставки и программы",699.0
7649,26798341990,Ремонт и строительство,850.0
7650,26799129204,Мебель и интерьер,2490.0
7651,26800791641,Планшеты и электронные книги,5000.0
7652,26801587819,Ремонт и строительство,600.0
7653,26802169400,Ремонт и строительство,7167.0
7654,26802311482,Ремонт и строительство,10786.0
7655,26804177992,Ремонт и строительство,2000.0
7656,26823037453,Ремонт и строительство,6999.0
7657,26834989059,Ремонт и строительство,1550.0
7658,26834978778,Ремонт и строительство,1746.0
7659,27375617000,Аудио и видео,1499.0
7660,26843271948,Ремонт и строительство,1000.0
7661,26843239960,Ремонт и строительство,1000.0
7662,26846985210,"Одежда, обувь, аксессуары",550.0
7663,26848750205,Мебель и интерьер,2000.0
7664,26850044037,Ремонт и строительство,4000.0
7665,26866097366,Мебель и интерьер,100.0
7666,26866061698,Ремонт и строительство,5690.0
7667,25875963315,Мебель и интерьер,2490.0
7668,26866487942,Мебель и интерьер,500.0
7669,26870520884,Другие животные,2100.0
7670,26871847468,Другие животные,1500.0
7671,26872413907,Мебель и интерьер,1000.0
7672,26875590639,Настольные компьютеры,169990.0
7673,26877300783,Детская одежда и обувь,560.0
7674,26880285691,Мебель и интерьер,1090.0
7675,26881323410,Ремонт и строительство,1500.0
7676,26884242669,Ремонт и строительство,150.0
7677,26885850248,Детская одежда и обувь,1100.0
7678,26885905161,Детская одежда и обувь,3000.0
7679,24334821137,Ремонт и строительство,35210.0
7680,26889160401,Ремонт и строительство,26328.0
7681,26889986353,Ремонт и строительство,500.0
7682,26890060647,Мебель и интерьер,1000.0
7683,26890890002,Детская одежда и обувь,3500.0
7684,26890945115,Мебель и интерьер,230.0
7686,26892765800,Ремонт и строительство,400.0
7688,26895008862,Телефоны,750.0
7689,26895265451,Детская одежда и обувь,490.0
7690,26896188745,Детская одежда и обувь,700.0
7691,26880356608,Часы и украшения,4900.0
7692,26897181020,"Одежда, обувь, аксессуары",2000.0
7693,27385936294,"Одежда, обувь, аксессуары",4200.0
7694,26898725923,Другие животные,120000.0
7695,26899378833,"Одежда, обувь, аксессуары",0.0
7696,26900155277,Ремонт и строительство,1000.0
7697,26893321588,Детская одежда и обувь,1050.0
7698,26901144528,Детская одежда и обувь,0.0
7699,26901710027,Детская одежда и обувь,400.0
7700,26901898713,Ремонт и строительство,15000.0
7701,26902124386,Бытовая техника,330.0
7702,26902142459,"Одежда, обувь, аксессуары",1000.0
7703,26909028035,"Одежда, обувь, аксессуары",2385.0
7704,26919761699,Товары для детей и игрушки,400.0
7705,26929460843,Бытовая техника,13000.0
7706,26929528472,Мебель и интерьер,3200.0
7707,26930507246,Бытовая техника,9000.0
7708,26763850770,Ремонт и строительство,45.0
7709,27022956774,Товары для компьютера,1500.0
7710,27051201167,Ремонт и строительство,11200.0
7711,27059842835,Билеты и путешествия,6500.0
7712,27065855315,"Одежда, обувь, аксессуары",1990.0
7713,27085956941,"Одежда, обувь, аксессуары",1890.0
7715,27087986323,"Одежда, обувь, аксессуары",7000.0
7716,27092784620,Мебель и интерьер,2100.0
7717,27102221854,Ремонт и строительство,49.0
7718,27102291666,"Одежда, обувь, аксессуары",500.0
7719,27152582768,Товары для детей и игрушки,23400.0
7721,27179031716,Ремонт и строительство,100000.0
7722,27225568255,Ремонт и строительство,525.0
7723,27263973219,Товары для компьютера,450.0
7724,26501010030,Ремонт и строительство,3183.0
7725,27267391245,Ремонт и строительство,3000.0
7726,27277105666,Товары для компьютера,200.0
7727,27068669223,Ремонт и строительство,165000.0
7728,27270633164,Ремонт и строительство,32750.0
7729,27281963474,"Одежда, обувь, аксессуары",3000.0
7730,27292568659,Аудио и видео,6000.0
7731,27293297955,Товары для детей и игрушки,39500.0
7732,27297916862,Ремонт и строительство,1000.0
7733,27302898294,Мебель и интерьер,1570.0
7734,27301308525,Ремонт и строительство,17900.0
7735,27714657687,Ремонт и строительство,470000.0
7736,27477800856,Телефоны,500.0
7737,27306257945,Коллекционирование,35.0
7738,27406002354,Ремонт и строительство,5500.0
7739,27310699561,Ремонт и строительство,3000.0
7740,27310990044,Другие животные,0.0
7741,27320073534,Ремонт и строительство,7500.0
7742,27322805129,Другие животные,0.0
7743,27326138027,Ремонт и строительство,490.0
7744,27326480097,Товары для детей и игрушки,3500.0
7745,27326545029,"Одежда, обувь, аксессуары",2000.0
7746,27331719061,Детская одежда и обувь,500.0
7747,27333884548,Ремонт и строительство,300.0
7748,27333330913,Ремонт и строительство,6000.0
7749,27337615489,Телефоны,10000.0
7750,27338647174,Коллекционирование,13876.0
7751,26080408427,Детская одежда и обувь,250.0
7752,27342435956,Ремонт и строительство,700.0
7753,27342330408,Товары для компьютера,350.0
7754,27343541384,Планшеты и электронные книги,700.0
7755,27345173866,Ремонт и строительство,1000.0
7756,27346566759,Мебель и интерьер,8000.0
7757,27348319523,Ремонт и строительство,5000.0
7758,27352099555,Мебель и интерьер,4900.0
7759,27352353128,Ремонт и строительство,1000.0
7760,27353696561,Ремонт и строительство,1.0
7761,27355587731,Телефоны,2000.0
7762,27360467716,Велосипеды,7000.0
7763,27360609137,Детская одежда и обувь,500.0
7764,27365836289,"Одежда, обувь, аксессуары",2800.0
7765,27371063653,"Одежда, обувь, аксессуары",21500.0
7766,27373972720,Оргтехника и расходники,9000.0
7767,27374469846,"Игры, приставки и программы",1000.0
7768,27374944511,Детская одежда и обувь,400.0
7769,27377730288,"Одежда, обувь, аксессуары",450.0
7770,27380450186,Детская одежда и обувь,10.0
7771,27382043204,Детская одежда и обувь,500.0
7772,27382082896,Ремонт и строительство,220000.0
7773,27383156032,Мебель и интерьер,8840.0
7774,27384029489,Детская одежда и обувь,700.0
7775,27853028031,Ремонт и строительство,117000.0
7776,25171132260,Мебель и интерьер,2500.0
7777,27233746035,Мебель и интерьер,3700.0
7778,27388989717,Бытовая техника,550.0
7779,27389517619,"Одежда, обувь, аксессуары",11.0
7780,27421686826,Детская одежда и обувь,500.0
7781,27389800954,Оргтехника и расходники,4000.0
7782,27402856545,Билеты и путешествия,125000.0
7783,27390496154,Мебель и интерьер,5500.0
7784,27390154451,Планшеты и электронные книги,13800.0
7785,27390426573,Аквариум,2500.0
7786,27392699454,"Одежда, обувь, аксессуары",3000.0
7787,27018268983,Ремонт и строительство,2560.0
7788,27410094690,Товары для компьютера,1000.0
7789,27392879468,"Одежда, обувь, аксессуары",16900.0
7790,27393551054,Коллекционирование,200.0
7791,27388715514,Фототехника,37990.0
7792,27393919025,Товары для детей и игрушки,650.0
7793,27175570806,Часы и украшения,4500.0
7794,27394331403,Настольные компьютеры,104300.0
7795,27394582756,Детская одежда и обувь,830.0
7796,27394935769,"Одежда, обувь, аксессуары",2000.0
7797,27395875111,Бытовая техника,25000.0
7798,27395772550,Ремонт и строительство,1000.0
7799,27395881666,Детская одежда и обувь,500.0
7800,27395767426,Коллекционирование,38.0
7801,27395580185,"Одежда, обувь, аксессуары",1990.0
7802,27396971452,Планшеты и электронные книги,2000.0
7803,27166082361,Ремонт и строительство,1199.0
7804,27395954963,"Одежда, обувь, аксессуары",100.0
7805,27397773648,Бытовая техника,1000.0
7806,27398232519,Ремонт и строительство,220000.0
7807,27398223748,Ремонт и строительство,580.0
7808,27777461880,Другие животные,700000.0
7809,27395764217,Детская одежда и обувь,3050.0
7810,27398210556,Товары для детей и игрушки,4800.0
7811,27397695071,Мебель и интерьер,1.0
7812,27361030538,Ремонт и строительство,1919.0
7813,27400081124,Посуда и товары для кухни,600.0
7814,27400757636,Товары для детей и игрушки,3000.0
7815,27400659747,Планшеты и электронные книги,35000.0
7816,27400930021,Продукты питания,69.0
7817,27358376342,Ремонт и строительство,2014.0
7818,26866022287,Ремонт и строительство,40000.0
7819,27401448559,Ремонт и строительство,10000.0
7820,27401885139,"Одежда, обувь, аксессуары",2000.0
7821,27402197505,Посуда и товары для кухни,1300.0
7822,27402074289,Часы и украшения,2500.0
7823,27395234999,Мебель и интерьер,13478.0
7824,27402443635,"Одежда, обувь, аксессуары",4290.0
7825,27775896303,Ремонт и строительство,20000.0
7826,27291665056,Ремонт и строительство,75918.0
7827,27402615735,Ремонт и строительство,980.0
7830,27402886917,Красота и здоровье,10.0
7831,27402722379,Продукты питания,720.0
7832,27384268716,Ремонт и строительство,555.0
7833,27403105830,Мебель и интерьер,72.0
7834,27403142167,Телефоны,91490.0
7835,27403596181,"Одежда, обувь, аксессуары",500.0
7836,27403724037,Товары для детей и игрушки,300.0
7837,27403924341,Товары для компьютера,150.0
7838,27404862202,Коллекционирование,787.0
7839,27404346034,"Одежда, обувь, аксессуары",600.0
7840,27404575876,Коллекционирование,200.0
7841,27404678939,Ремонт и строительство,0.0
7842,27404149183,Ремонт и строительство,55.0
7843,26644018641,Мебель и интерьер,15190.0
7844,27405093327,"Одежда, обувь, аксессуары",1400.0
7845,27418433858,Ремонт и строительство,95.0
7846,27418542616,Ремонт и строительство,60.0
7847,27492703268,"Одежда, обувь, аксессуары",3500.0
7848,27499205903,"Одежда, обувь, аксессуары",500.0
7850,27515157461,"Одежда, обувь, аксессуары",900.0
7851,27559105223,Товары для детей и игрушки,500.0
7852,27568572736,Книги и журналы,2100.0
7853,27572206391,Ремонт и строительство,1.0
7854,27578920684,Ремонт и строительство,460.0
7855,27587891094,Телефоны,1500.0
7856,27608748811,Ремонт и строительство,24300.0
7857,27620888384,Ремонт и строительство,500.0
7858,27621909823,Аудио и видео,3490.0
7859,27664618303,Ремонт и строительство,4500.0
7860,27682904207,Товары для детей и игрушки,5900.0
7861,27685431579,Ремонт и строительство,20000.0
7862,27697751900,"Одежда, обувь, аксессуары",0.0
7863,27723163987,Ремонт и строительство,3300.0
7864,27726453104,Ремонт и строительство,1500.0
7865,27727444083,Планшеты и электронные книги,5000.0
7866,27728119028,Ремонт и строительство,5990.0
7867,27747497879,"Одежда, обувь, аксессуары",100.0
7868,27747950991,Мебель и интерьер,1500.0
7870,27749050318,Ремонт и строительство,2900.0
7871,27749489176,Товары для компьютера,650.0
7872,27752105096,Детская одежда и обувь,500.0
7873,27753035663,Ремонт и строительство,364.0
7874,27754406842,Детская одежда и обувь,100.0
7875,27764656712,"Одежда, обувь, аксессуары",10000.0
7876,27767552237,Мебель и интерьер,2500.0
7877,27774609316,Детская одежда и обувь,450.0
7878,27777176549,Ремонт и строительство,3500.0
7879,27867834576,Ремонт и строительство,24000.0
7880,27782904932,Часы и украшения,27382.0
7881,27789090591,"Одежда, обувь, аксессуары",3200.0
7882,27792660707,Мебель и интерьер,241.0
7883,27792660075,Мебель и интерьер,1284.0
7884,27799877876,Мебель и интерьер,51100.0
7885,27801450841,Ремонт и строительство,6214.0
7886,27801733180,Бытовая техника,800.0
7887,27804610041,Ремонт и строительство,100.0
7888,27804897167,Мебель и интерьер,1000.0
7889,27810118075,Мебель и интерьер,650.0
7890,27816144651,Товары для компьютера,700.0
7892,27821300538,Мебель и интерьер,80000.0
7893,27821758581,Мебель и интерьер,3000.0
7894,27814279784,Ремонт и строительство,628.0
7895,27831587873,Часы и украшения,295.0
7896,27744083182,Ремонт и строительство,1140.0
7897,27838469733,Ремонт и строительство,333000.0
7898,27847271447,Фототехника,53990.0
7899,27839549963,Часы и украшения,1000.0
7900,27840633697,Коллекционирование,50.0
7901,27390044070,Мебель и интерьер,831.0
7902,27841434138,Ремонт и строительство,900.0
7903,27844313986,Ремонт и строительство,16909.0
7904,27844316686,Ремонт и строительство,16067.0
7905,27396937260,Мебель и интерьер,27424.0
7906,27846657489,Детская одежда и обувь,500.0
7907,27849467892,Ремонт и строительство,90000.0
7908,27849137142,Ремонт и строительство,990.0
7909,27847807134,Товары для компьютера,333.0
7910,27848750275,Детская одежда и обувь,700.0
7911,27848432751,Ремонт и строительство,8000.0
7912,27850196595,Спорт и отдых,1600.0
7913,27851825024,Ремонт и строительство,350.0
7914,27851493240,Ремонт и строительство,500.0
7915,27799983084,Бытовая техника,1900.0
7916,27853594924,Велосипеды,3000.0
7917,27090047245,Ремонт и строительство,2304.0
7918,27801942755,Ремонт и строительство,2475.0
7919,16256084222,Ремонт и строительство,14200.0
7920,16258412048,Ремонт и строительство,16500.0
7921,16531692345,Мебель и интерьер,15000.0
7922,16419974119,Мебель и интерьер,72990.0
7923,16578921096,Ремонт и строительство,25000.0
7924,16608090129,Ремонт и строительство,6000.0
7925,16662633284,Товары для компьютера,800.0
7926,16793497263,Планшеты и электронные книги,500.0
7927,16780565733,Коллекционирование,1850.0
7928,16787216743,Кошки,10000.0
7929,16825054167,Ремонт и строительство,75000.0
7930,16843418292,Кошки,10000.0
7931,16860683858,Детская одежда и обувь,200.0
7932,16883699896,"Одежда, обувь, аксессуары",3190.0
7933,16885204344,"Одежда, обувь, аксессуары",1890.0
7934,16891531015,Коллекционирование,2100.0
7935,16909096716,Мебель и интерьер,700.0
7936,16626405506,Ремонт и строительство,8357.0
7937,16947495298,Ремонт и строительство,678.0
7938,16937926135,"Одежда, обувь, аксессуары",500.0
7939,16961018244,Товары для детей и игрушки,900.0
7940,16977894630,Товары для детей и игрушки,1600.0
7941,17006009164,Оргтехника и расходники,400.0
7942,17051080241,Ремонт и строительство,586.0
7943,17068663846,Товары для детей и игрушки,300.0
7944,27034890198,Ремонт и строительство,38450.0
7946,17094703791,Мебель и интерьер,1500.0
7947,17119468429,"Одежда, обувь, аксессуары",4500.0
7948,17323596609,"Одежда, обувь, аксессуары",1000.0
7949,18191052545,"Одежда, обувь, аксессуары",4800.0
7950,17365372830,Бытовая техника,62890.0
7951,17365454863,Бытовая техника,88900.0
7952,17405604159,Детская одежда и обувь,500.0
7953,17420612701,Ремонт и строительство,12818.0
7954,17426396039,Ремонт и строительство,3899.0
7955,18021241573,Коллекционирование,2700.0
7956,17459589574,Оргтехника и расходники,90.0
7957,17461500026,Аудио и видео,1000.0
7958,17485432901,Оргтехника и расходники,200.0
7959,17500753478,Товары для детей и игрушки,7000.0
7960,17512543199,Музыкальные инструменты,12000.0
7961,17516877905,Ремонт и строительство,850.0
7962,17522866749,Детская одежда и обувь,500.0
7963,17552741036,Собаки,1.0
7964,17703231609,Коллекционирование,10.0
